
 'MICER spectrum':

  detector  wavelength      value      rel. std. dev.
        13      163       7.38056E-02   0.1512
        14      163       7.41760E-02   0.1608
        15      163       7.40180E-02   0.1817
        16      163       7.83218E-02   0.1986
        17      163       4.82024E-02   0.0569
        18      163       5.18512E-02   0.0764
        19      163       5.73782E-02   0.0795
        20      163       6.30791E-02   0.0915
        21      163       7.85867E-02   0.0978
        22      163       6.90237E-02   0.0614
        23      163       6.63740E-02   0.0565
        24      163       6.31648E-02   0.0440
        25      163       6.45249E-02   0.0393
        26      163       7.06778E-02   0.0357
        27      163       9.69649E-02   0.0608
        28      163       1.10945E-01   0.0674
        29      163       8.49384E-02   0.0715
        30      163       7.75654E-02   0.0777
        31      163       8.90953E-02   0.0472
        32      163       1.14717E-01   0.0635
         1      164       3.51363E-02   0.0570
         2      164       3.68150E-02   0.0560
         3      164       3.81010E-02   0.0594
         4      164       3.96856E-02   0.0668
         5      164       4.11066E-02   0.0649
         6      164       4.23644E-02   0.0641
         7      164       4.48597E-02   0.0666
         8      164       4.80480E-02   0.0726
         9      164       4.82759E-02   0.0775
        10      164       4.84017E-02   0.0890
        11      164       4.69424E-02   0.0915
        12      164       4.71789E-02   0.0854
        13      164       4.91639E-02   0.0827
        14      164       4.95729E-02   0.0850
        15      164       4.98901E-02   0.0865
        16      164       4.98355E-02   0.0878
        17      164       3.73084E-02   0.0341
        18      164       3.86613E-02   0.0337
        19      164       4.38868E-02   0.0315
        20      164       4.95564E-02   0.0284
        21      164       5.35519E-02   0.0237
        22      164       5.63345E-02   0.0314
        23      164       5.59413E-02   0.0272
        24      164       5.63015E-02   0.0284
        25      164       6.08715E-02   0.0304
        26      164       6.55910E-02   0.0316
        27      164       7.86383E-02   0.0292
        28      164       7.79584E-02   0.0342
        29      164       6.59446E-02   0.0349
        30      164       6.10112E-02   0.0325
        31      164       7.64587E-02   0.0320
        32      164       8.82330E-02   0.0444
         1      165       3.62406E-02   0.0630
         2      165       3.68248E-02   0.0621
         3      165       3.88453E-02   0.0638
         4      165       4.02658E-02   0.0648
         5      165       4.19686E-02   0.0733
         6      165       4.33871E-02   0.0712
         7      165       4.30162E-02   0.0711
         8      165       4.45975E-02   0.0720
         9      165       4.46742E-02   0.0770
        10      165       4.59662E-02   0.0808
        11      165       4.63957E-02   0.0835
        12      165       4.74540E-02   0.0834
        13      165       4.90205E-02   0.0869
        14      165       5.04682E-02   0.0960
        15      165       5.28375E-02   0.0921
        16      165       4.92631E-02   0.0839
        17      165       3.80259E-02   0.0292
        18      165       3.94300E-02   0.0334
        19      165       4.17371E-02   0.0329
        20      165       4.69595E-02   0.0268
        21      165       5.25071E-02   0.0263
        22      165       5.33963E-02   0.0258
        23      165       5.16191E-02   0.0252
        24      165       5.40150E-02   0.0259
        25      165       5.69622E-02   0.0253
        26      165       6.25861E-02   0.0262
        27      165       7.23297E-02   0.0239
        28      165       7.00592E-02   0.0289
        29      165       6.36972E-02   0.0319
        30      165       6.00247E-02   0.0310
        31      165       7.36775E-02   0.0289
        32      165       8.09520E-02   0.0282
         1      166       3.25377E-02   0.0597
         2      166       3.54618E-02   0.0613
         3      166       3.84500E-02   0.0704
         4      166       4.01904E-02   0.0773
         5      166       3.93036E-02   0.0639
         6      166       3.87663E-02   0.0611
         7      166       3.87696E-02   0.0612
         8      166       3.85510E-02   0.0627
         9      166       4.01256E-02   0.0687
        10      166       3.96545E-02   0.0759
        11      166       4.08910E-02   0.0780
        12      166       4.34709E-02   0.0800
        13      166       4.53394E-02   0.0764
        14      166       4.92019E-02   0.0847
        15      166       4.64099E-02   0.0772
        16      166       4.64914E-02   0.0752
        17      166       3.56365E-02   0.0272
        18      166       3.71944E-02   0.0326
        19      166       4.16861E-02   0.0324
        20      166       4.64028E-02   0.0259
        21      166       5.30926E-02   0.0261
        22      166       5.40087E-02   0.0249
        23      166       5.07687E-02   0.0247
        24      166       5.48641E-02   0.0272
        25      166       5.71384E-02   0.0269
        26      166       5.86907E-02   0.0261
        27      166       6.98370E-02   0.0246
        28      166       6.79048E-02   0.0275
        29      166       6.09742E-02   0.0294
        30      166       5.81359E-02   0.0285
        31      166       7.29381E-02   0.0280
        32      166       8.00781E-02   0.0303
         1      167       3.27501E-02   0.0568
         2      167       3.25828E-02   0.0580
         3      167       3.51591E-02   0.0621
         4      167       3.60395E-02   0.0663
         5      167       3.65084E-02   0.0646
         6      167       3.75661E-02   0.0654
         7      167       3.95226E-02   0.0649
         8      167       4.12820E-02   0.0698
         9      167       4.34187E-02   0.0779
        10      167       4.65062E-02   0.0880
        11      167       4.82477E-02   0.0908
        12      167       4.45002E-02   0.0808
        13      167       4.25947E-02   0.0809
        14      167       3.80107E-02   0.0829
        15      167       3.93060E-02   0.0867
        16      167       3.92558E-02   0.0792
        17      167       3.50869E-02   0.0302
        18      167       3.74738E-02   0.0346
        19      167       4.31626E-02   0.0340
        20      167       4.63590E-02   0.0281
        21      167       5.06972E-02   0.0271
        22      167       5.18817E-02   0.0247
        23      167       5.26905E-02   0.0259
        24      167       5.28603E-02   0.0265
        25      167       5.28174E-02   0.0253
        26      167       5.94973E-02   0.0265
        27      167       7.01972E-02   0.0256
        28      167       6.86331E-02   0.0285
        29      167       5.82171E-02   0.0296
        30      167       5.90394E-02   0.0310
        31      167       6.88861E-02   0.0286
        32      167       7.43721E-02   0.0319
         1      168       2.93526E-02   0.0554
         2      168       3.15712E-02   0.0573
         3      168       3.09044E-02   0.0549
         4      168       3.12277E-02   0.0591
         5      168       3.23821E-02   0.0604
         6      168       3.26097E-02   0.0599
         7      168       3.43440E-02   0.0618
         8      168       3.70031E-02   0.0654
         9      168       3.81044E-02   0.0760
        10      168       4.04263E-02   0.0878
        11      168       4.08941E-02   0.0934
        12      168       4.38448E-02   0.0876
        13      168       4.25449E-02   0.0935
        14      168       4.40979E-02   0.1084
        15      168       3.99984E-02   0.1034
        16      168       3.88646E-02   0.0941
        17      168       3.41796E-02   0.0285
        18      168       3.66724E-02   0.0325
        19      168       3.95652E-02   0.0344
        20      168       4.51318E-02   0.0283
        21      168       4.92865E-02   0.0270
        22      168       4.99416E-02   0.0260
        23      168       5.18529E-02   0.0263
        24      168       4.99513E-02   0.0262
        25      168       4.84399E-02   0.0261
        26      168       5.79946E-02   0.0258
        27      168       6.88299E-02   0.0336
        28      168       6.66195E-02   0.0355
        29      168       5.77719E-02   0.0355
        30      168       5.49716E-02   0.0328
        31      168       6.57105E-02   0.0296
        32      168       7.05560E-02   0.0296
         1      169       3.09204E-02   0.0572
         2      169       3.12877E-02   0.0592
